Date,open,high,low,close,open_1,high_1,low_1,close_1,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm,open_norm_1,high_norm_1,low_norm_1,close_norm_1
2017-08-10,39.974998,40.0,38.657501,38.830002,11.57,16.17,11.56,16.040001,38.830002,[],None,0.8528840617385949,0.018623477559387903,0.12849246070201717,38.27262505,1,0.07173995778917339,0.07095851588699262,0.06626005715322972,0.06421360907718332,0.03474484161930398,0.0900735282290766,0.04853583326957614,0.09381374320017014
2017-08-11,39.150002,39.642502,39.017502,39.369999,16.17,17.280001,14.5,15.51,39.369999,['bullish harami'],None,0.35199519999999895,0.43600480000000064,0.21200000000000047,38.3781251,1,0.06637168619542724,0.0686349502801625,0.06865320356258212,0.0677428859904679,0.09717697890399081,0.10464812099989335,0.09610094987376075,0.08660774747497627
2017-08-14,39.830002,40.052502,39.6875,39.962502,14.05,14.05,12.06,12.33,39.962502,[],buy,0.36301170952488315,0.24657399137538166,0.3904142990997352,38.506750249999996,1,0.07079646484132054,0.0712997537162666,0.07310708926838091,0.0716153281687612,0.0684039069380047,0.06223739414079052,0.05662513881450551,0.04337185470096927
2017-08-15,40.165001,40.549999,40.035,40.400002,11.78,12.37,11.45,12.04,40.400002,['three white soldiers'],None,0.4563135074048738,0.2912568762269405,0.25242961636818567,38.65075035,1,0.07297631252013762,0.07453324570419714,0.07541713389950674,0.0744747119237858,0.03759500440838749,0.04017857090101665,0.04675618604969167,0.03942895881906297
2017-08-16,40.485001,40.627499,40.037498,40.237499,11.59,12.54,11.25,11.74,40.237499,['dark cloud cover'],None,0.4194942042471061,0.24152162453962472,0.3389841712132692,38.77487525,1,0.07505856129467561,0.07503695854882655,0.07543373963040909,0.07341263549328803,0.03501628569445479,0.04241071372885091,0.043520463831719924,0.035350101010194396
2017-08-17,40.130001,40.177502,39.459999,39.465,11.81,15.77,11.54,15.55,39.465,[],sell,0.9268267867869578,0.06620320751271748,0.006970005700324707,38.8688753,1,0.07274856656042253,0.0721121937882496,0.07159475124355855,0.06836378728443615,0.03800217052111372,0.08482142745770183,0.048212261047778954,0.08715159518282542
2017-08-18,39.465,39.875,39.18,39.375,15.38,16.040001,13.32,14.26,39.375,[],None,0.1294964028777027,0.5899280575539517,0.28057553956834563,38.959250250000004,1,0.06842138681880824,0.07014607581500967,0.06973342696536969,0.06777557119768818,0.08645493793553373,0.08836660860863171,0.07701018878772747,0.06961250660469048
2017-08-21,39.375,39.4725,38.7775,39.302502,14.59,14.74,13.07,13.19,39.302502,['hanging man'],None,0.10431366906475363,0.14028776978416913,0.7553985611510773,39.0232504,1,0.06783575435096942,0.06753001878322448,0.06705776375953329,0.06730174353260981,0.07573289696707662,0.07129726797141192,0.07296553601526279,0.05506458041972587
2017-08-22,39.557499,40.0,39.505001,39.945,12.6,12.94,11.35,11.35,39.945,[],None,0.7828318845088583,0.11111133557845515,0.10605677991268657,39.11125035,1,0.0690232803481707,0.07095851588699262,0.0718939070089972,0.07150093974709165,0.048724211489570804,0.047662814500225636,0.0451383249407058,0.030047585858665238
2017-08-23,39.767502,40.1175,39.720001,39.994999,11.51,12.59,11.39,12.25,39.994999,[],None,0.5723209366564488,0.30817939164627056,0.11949967169728062,39.1927502,1,0.07038977562754359,0.07172220955465661,0.07332314325559305,0.07182771992621728,0.03393050939385152,0.04306722632527277,0.04578546938430017,0.04228415928527099
2017-08-24,40.107498,40.185001,39.637501,39.817501,12.06,12.83,11.55,12.23,39.817501,['dark cloud cover'],None,0.5296748858447488,0.14155799086758022,0.32876712328767105,39.3016253,1,0.07260213892238057,0.07216093369304802,0.07277471539352717,0.07066764015993304,0.041395221460498885,0.04621848678809759,0.04837404715867755,0.04201223543134641
2017-08-25,39.912498,40.139999,39.817501,39.965,12.2,12.45,11.1,11.28,39.965,['bullish harami'],None,0.16279790882425177,0.5426359233235494,0.29456616785219886,39.431125300000005,1,0.07133326857539643,0.071868442268093,0.07397128527439814,0.07163165443303565,0.04329532998655454,0.0412289910552916,0.04109367216824111,0.02909585236992923
2017-08-28,40.035,40.5,39.982498,40.3675,12.09,12.11,11.23,11.32,40.3675,[],buy,0.6425095941658252,0.2560376578254774,0.10145274800869737,39.59037535,1,0.07213039244845412,0.07420827617492451,0.07506812105569852,0.07426228748765823,0.04180238757322509,0.036764705399623065,0.043196891609922766,0.029639700077778386
2017-08-29,40.025002,40.779999,40.0,40.727501,13.33,14.34,11.48,11.7,40.727501,[],None,0.9006408982575607,0.06730521449386495,0.03205388724857435,39.75112535,1,0.07206533518830463,0.07602813543664574,0.07518446753378186,0.07661515837038413,0.05863192023257545,0.0660451672000372,0.04724154438238745,0.03480625330234524
2017-08-30,40.950001,40.9725,40.6525,40.837502,11.4,11.98,10.96,11.22,40.837502,['hanging man'],None,0.3515593750000065,0.07030937499998985,0.5781312500000036,39.82875045,1,0.07808432904517623,0.0772792996470201,0.07952203335193916,0.07733409567881039,0.03243756698052207,0.03505777264892629,0.03882866661566092,0.028280080808155528
2017-08-31,40.91,41.130001,40.869999,41.0,11.07,11.22,10.34,10.59,41.0,['inverse hammer'],None,0.346151183452448,0.5,0.153848816547552,39.93412535,1,0.07782404144133151,0.07830298063723926,0.08096788197704777,0.07839613943063661,0.02795873974053366,0.02507878118331433,0.028797927739948492,0.01971447940953147
2017-09-01,41.200001,41.235001,40.907501,41.012501,10.33,10.46,10.02,10.13,41.012501,[],buy,0.572519083969477,0.1068702290076253,0.32061068702289763,40.0298754,1,0.07971108590028406,0.07898543029770491,0.08121718066411679,0.0784778426450859,0.01791530895995362,0.015099789717702344,0.023620772191193712,0.013460230769266335
2017-09-05,40.9375,41.0625,40.139999,40.52,11.75,14.06,11.41,12.23,40.52,[],None,0.45257403515009553,0.13550120812877214,0.4119247567211323,40.070750450000006,1,0.07800298469539343,0.0778642564988479,0.07611512634907111,0.07525898696798111,0.03718783829566129,0.062368696660074885,0.04610904160609733,0.04201223543134641
2017-09-06,40.677502,40.747501,40.130001,40.477501,12.27,12.59,11.35,11.63,40.477501,"['three black crows', 'hanging man']",None,0.3238882591093124,0.1133587044534459,0.5627530364372417,40.0936255,1,0.07631117058013606,0.07581691401697135,0.07604866353979914,0.07498122479608438,0.044245384249582395,0.04306722632527277,0.0451383249407058,0.03385451981360926
2017-09-07,40.522499,40.560001,40.09,40.314999,11.93,12.07,11.32,11.55,40.314999,['three black crows'],sell,0.4414884223650689,0.07979131959292994,0.4787202580420012,40.09612550000001,1,0.07530256180888703,0.07459825390899691,0.07578275247421737,0.073919154901321,0.039630834972018594,0.036239495322485604,0.04465296660801005,0.032766824397910954
2017-09-08,40.215,40.287498,39.6325,39.657501,11.87,12.6,11.84,12.12,39.657501,['three black crows'],sell,0.8511461103698038,0.11068430743299378,0.03816958219720243,40.13750045,1,0.07330165738413177,0.07282711505351233,0.07274147069367035,0.06962192267238121,0.03881650274656616,0.04319852884455713,0.053065844374736576,0.04051665423476125
2017-09-11,40.125,40.512501,39.9725,40.375,11.38,11.39,10.51,10.73,40.375,[],None,0.46296210562572715,0.254631009942573,0.28240688443169987,40.1877505,1,0.07271602491629295,0.07428952668164338,0.0750016582464266,0.07431130549488724,0.032166122905371256,0.02731092401114857,0.03154829162522449,0.021617946387003484
2017-09-12,40.6525,40.990002,39.692501,40.215,10.66,10.95,10.29,10.58,40.215,['dark cloud cover'],None,0.3371866380064455,0.260116947886741,0.4026964141068135,40.2003754,1,0.07614848188057052,0.07739305425613888,0.07314033396823774,0.0732655880073354,0.022394136199942002,0.021533613162636356,0.027988997185455555,0.019578517482569197
2017-09-13,39.967499,39.990002,39.477501,39.912498,10.72,10.86,10.33,10.5,39.912498,['hanging man'],sell,0.10731881498767253,0.04390820700837729,0.8487729780039501,40.1760002,1,0.07169116159054759,0.07089353368027515,0.07171109772164189,0.07128851531096408,0.023208468425394466,0.02035189048907704,0.028636141629049927,0.018490822066870916
2017-09-14,39.747501,39.849998,39.522499,39.57,10.57,11.04,10.28,10.44,39.57,[],sell,0.5419894411891384,0.3129688945615128,0.1450416642493488,40.142625249999995,1,0.07025962857210752,0.06998357480157189,0.07201022689663875,0.06905003938564203,0.021172637861763363,0.02271533583619567,0.027827211074556962,0.017675050505097184
2017-09-15,39.6175,40.2425,39.5,39.970001,10.51,10.74,10.0,10.17,39.970001,[],None,0.47474882154882675,0.36700202020201533,0.15824915824915792,40.1678753,1,0.06941370850042403,0.07253464962663961,0.07186066230914032,0.07166433964025593,0.020358305636310928,0.018776260257664656,0.023297199969396554,0.014004078477115461
2017-09-18,40.0275,40.125,39.5,39.6675,10.18,10.42,9.88,10.15,39.6675,['dark cloud cover'],None,0.5760000000000105,0.15599999999999453,0.267999999999995,40.1825003,1,0.0720815897428009,0.07177095595897562,0.07186066230914032,0.0696872734796189,0.01587947839632252,0.014574579640564855,0.02135576663861352,0.013732154623190912
2017-09-19,39.877499,39.942501,39.610001,39.682499,10.16,10.3,9.85,10.18,39.682499,[],None,0.5864661654135291,0.19549473684210278,0.21803909774436805,40.20150015,1,0.07110552912270876,0.07058479995340103,0.07259190610617192,0.06978530295834262,0.015608034321171707,0.012998949409152444,0.020870408305917743,0.014140040404077764
2017-09-20,39.474998,39.564999,38.4575,39.017502,10.04,10.67,9.67,9.78,39.017502,['three black crows'],None,0.41308931204452576,0.08126508466373435,0.5056456032917399,40.155125250000005,1,0.06848644407895774,0.06813121793697133,0.06493052841576266,0.06543905925790816,0.013979369870266808,0.01785714262267407,0.01795825830974318,0.008701563325586303
2017-09-21,38.950001,38.950001,38.1875,38.3475,9.74,10.21,9.54,9.67,38.3475,['three black crows'],sell,0.7901642096207132,0.0,0.20983579037928674,40.0727503,1,0.06507027420431352,0.06413402578185626,0.06313567359445618,0.06106010420731617,0.009907708743004659,0.011817226735593128,0.015855038868061527,0.0072059821290011705
2017-09-22,37.884998,38.067501,37.639999,37.9725,9.9,10.2,9.5,9.59,37.9725,[],sell,0.20468208335866067,0.22222352176131135,0.573094394880028,39.98050025,1,0.05814027048047188,0.05839819887365649,0.05949610022586324,0.05860920384586654,0.012079261344211153,0.011685924216308735,0.015207894424467183,0.006118286713302862
2017-09-25,37.497501,37.9575,37.290001,37.637501,10.08,11.21,9.79,10.21,37.637501,[],None,0.20973814192979945,0.47939996913853006,0.3108618889316705,39.8641253,1,0.055618816876136984,0.057683245110790926,0.057169449863835015,0.056419739392039175,0.01452225802056846,0.024947478664029965,0.019899691640526213,0.014547926184964616
2017-09-26,37.945,38.48,37.922501,38.285,10.42,10.68,9.94,10.17,38.285,[],None,0.6098665647830692,0.34977641215499994,0.040357023061930834,39.7600003,1,0.05853070513975259,0.06107924461167971,0.061374063473006585,0.0606516208137412,0.01913680729813226,0.017988445141958437,0.022326483304005024,0.014004078477115461
2017-09-27,38.450001,38.68,38.384998,38.557499,9.9,10.42,9.63,9.87,38.557499,[],None,0.3643975295082775,0.41525481183178803,0.2203476586599345,39.6515002,1,0.06181676049409787,0.06237914872685249,0.06444856336296875,0.06243260187399369,0.012079261344211153,0.014574579640564855,0.017311113866148836,0.009925220668246887
2017-09-28,38.4725,38.57,38.174999,38.32,9.74,10.13,9.55,9.55,38.32,[],None,0.38607497196208634,0.2468348181397099,0.36709020989820373,39.5256251,0,0.061963162104030106,0.061664201463507456,0.06305257181622972,0.06088037151414322,0.009907708743004659,0.010766806581318178,0.016016824978960148,0.005574439005453735
2017-09-29,38.302502,38.532501,38.0,38.529999,9.59,9.83,9.36,9.51,38.529999,"['piercing line', 'bullish engulfing']",None,0.4272236108476757,0.004698582725679147,0.5680778064266452,39.40212505,0,0.060856980456611615,0.061420475941433156,0.06188924663521558,0.06225286918082068,0.007871878179373556,0.006827731002787135,0.012942888871886965,0.005030591297604581
2017-10-02,38.564999,38.612499,38.18,38.452499,9.59,10.04,9.37,9.45,38.452499,['hanging man'],None,0.26011620836116883,0.10982684353027275,0.6300569481085584,39.27412495,0,0.06256505563339262,0.06194042458846108,0.06308581651608655,0.06174634977278781,0.007871878179373556,0.009585083907758862,0.013104674982785558,0.004214819735830849
2017-10-03,38.502499,38.772499,38.477501,38.619999,9.3,9.75,9.3,9.51,38.619999,['inverse hammer'],None,0.39830778513751625,0.5169526573061509,0.08473955755633278,39.1791249,0,0.06215836641961567,0.06298034788059934,0.06506348727235875,0.06284108526756865,0.003935939089686771,0.005777310848512185,0.011972172206495463,0.005030591297604581
2017-10-04,38.407501,38.465,38.115002,38.369999,9.53,9.88,9.53,9.63,38.369999,['hanging man'],None,0.10714918370962916,0.16428379590740205,0.7285670203829688,39.0737498,0,0.06154021182872954,0.0609817518030418,0.06265373513210407,0.061207151693268846,0.007057545953921121,0.0074842435992089895,0.015693252757162934,0.006662134421152016
2017-10-05,38.544998,38.860001,38.512501,38.8475,9.48,9.62,9.13,9.19,38.8475,[],None,0.8705093525179853,0.03597410071942573,0.09351654676258893,39.00037485,0,0.062434908577956555,0.06354906893002851,0.06529615363808369,0.06432797135591567,0.006378935766044105,0.00407037809781538,0.009221808321219493,0.0006798096348114152
2017-10-06,38.7425,38.872501,38.639999,38.825001,9.23,10.27,9.11,9.65,38.825001,[],None,0.3548399583659572,0.20429931785533076,0.440860723778712,38.958749850000004,0,0.06372005950754658,0.06363031293722679,0.06614371067514638,0.06418092386996305,0.002985884826658944,0.01260504185129932,0.00889823609942228,0.006934058275076593
2017-10-09,38.952499,39.182499,38.872501,38.959999,9.92,10.53,9.88,10.33,38.959999,['doji'],None,0.024193704475513646,0.7177465661068666,0.25805972941761973,38.8879998,0,0.0650865287588098,0.06564515131670343,0.06768929339982557,0.06506323492861632,0.012350705419361965,0.0160189073526929,0.02135576663861352,0.01617946930851205
2017-10-10,39.014999,39.5,38.775002,38.974998,10.15,10.66,9.94,10.08,38.974998,[],None,0.05517394530744052,0.6689687419827328,0.27585731270982666,38.8259997,0,0.06549321797258675,0.06770875559906073,0.06704115802863095,0.06516126440733999,0.015472312283596315,0.017725840103389706,0.022326483304005024,0.012780421134454906
2017-10-11,38.9925,39.244999,38.9375,39.137501,9.95,10.38,9.72,9.85,39.137501,[],None,0.4715495009739889,0.349588128741881,0.1788623702841301,38.78724985,0,0.06534681636265441,0.06605137135269493,0.06812138143141852,0.06622334083783771,0.01275787153208817,0.014049369563427394,0.018767188864236117,0.00965329681432231
2017-10-12,39.087502,39.342499,38.932499,39.0,9.94,10.33,9.65,9.91,39.0,"['bearish harami', 'shooting star']",None,0.21341951219512528,0.6219439024390196,0.1646365853658551,38.75874985,0,0.06596499698165023,0.06668507460884163,0.0680881367315617,0.06532467083623855,0.01262214949451275,0.01339285696700554,0.017634686087945994,0.010469068376096041
2017-10-13,39.182499,39.32,39.102501,39.247501,9.95,9.98,9.44,9.61,39.247501,[],None,0.29886114418916265,0.33333026818513795,0.3678085876256994,38.72262485,0,0.06658314506550897,0.06653884189540529,0.06921824380316069,0.06694227161052962,0.01275787153208817,0.00879726879205267,0.014237177759075653,0.006390210567227439
2017-10-16,39.474998,40.0,39.412498,39.970001,9.95,10.02,9.75,9.91,39.970001,[],None,0.8425554295985436,0.05106195383164061,0.10638261656981582,38.7377499,0,0.06848644407895774,0.07095851588699262,0.07127898309960715,0.07166433964025593,0.01275787153208817,0.009322478869190132,0.01925254719693187,0.010469068376096041
2017-10-17,39.945,40.217499,39.807499,40.1175,9.85,10.46,9.78,10.31,40.1175,[],None,0.42073170731707527,0.24389999999999432,0.3353682926829304,38.75949995,0,0.0715447599806153,0.07237215511272241,0.07390479587468443,0.07262835391335848,0.01140065115633411,0.015099789717702344,0.01973790552962762,0.015907545454587474
2017-10-18,40.105,40.177502,39.900002,39.939999,10.34,10.41,9.87,10.07,39.939999,[],None,0.5945981981981939,0.2612684684684722,0.14413333333333386,38.8056248,0,0.0725858843678843,0.0721121937882496,0.07451971978407448,0.07146825453987132,0.018051030997529013,0.01444327712128049,0.0211939805277149,0.012644459207492603
2017-10-19,39.1875,39.27,38.755001,38.994999,10.22,11.77,9.99,10.05,38.994999,['hanging man'],None,0.3737890753185907,0.16019448581454068,0.46601643886686867,38.83799975,0,0.06661568670963855,0.06621386586661213,0.0669081991720348,0.06529198562901828,0.016422366546624143,0.03230041974395456,0.02313541385849796,0.012372535353568054
2017-10-20,39.1525,39.4375,38.990002,39.0625,9.92,10.04,9.29,9.97,39.0625,['shooting star'],None,0.2011182172881282,0.6368743547457075,0.16200742796616424,38.89249975,0,0.06638794074992346,0.06730253556306928,0.0684703942752268,0.06573315422981352,0.012350705419361965,0.009585083907758862,0.011810386095596842,0.011284839937869745
2017-10-23,39.2225,39.422501,38.875,39.0425,10.25,11.08,9.94,11.07,39.0425,[],None,0.32876652280087293,0.36529796292609773,0.3059355142730293,38.9627497,0,0.06684343266935364,0.06720504925395185,0.06770590577833838,0.06560243954386952,0.016829532659350346,0.02324054591333316,0.022326483304005024,0.026240651903721213
2017-10-24,39.072498,39.355,39.049999,39.275002,10.89,11.16,10.39,11.16,39.275002,[],None,0.6639453641135584,0.2622876646305978,0.0737669712558437,39.0122498,0,0.06586736554223413,0.0667663251155605,0.06886923095935246,0.06712201083943686,0.025515743064176352,0.02429096606760811,0.029606858294441457,0.027464309246381796
2017-10-25,39.227501,39.387501,38.817501,39.102501,11.34,13.2,10.99,11.23,39.102501,['bearish harami'],None,0.21929824561403496,0.2807017543859713,0.4999999999999938,39.039499899999996,0,0.06687597431348322,0.06697756603379665,0.067323674825115,0.06599459013743575,0.03162323475506963,0.05107668000161922,0.039314024948356674,0.028416042735117802
2017-10-26,39.307499,39.4575,39.195,39.352501,11.17,11.81,10.6,11.3,39.352501,[],None,0.1714361904761759,0.39999619047621093,0.4285676190476132,39.09112495,0,0.06739652349306288,0.06743252597458657,0.06983314112210895,0.0676285237117355,0.029315960116287718,0.03282562982109205,0.03300436662331177,0.02936777622385381
2017-10-27,39.822498,40.900002,39.674999,40.762501,11.12,11.12,9.74,9.8,40.762501,[],None,0.767347508536711,0.11224543939892409,0.12040705206436496,39.20275005,0,0.07074763610755766,0.07680809740431119,0.0730239874901544,0.07684390907078614,0.028637349928410674,0.02376575599047062,0.019090761086033275,0.00897348717951088
2017-10-30,40.9725,42.017502,40.93,41.68,10.28,10.89,10.1,10.5,41.68,[],None,0.6505735161866394,0.3103460959152263,0.039080387898134304,39.3641251,0,0.07823073065510847,0.0840713116478389,0.08136674525161522,0.08284043875273195,0.017236698772076578,0.020745798046930164,0.0249150610783824,0.018490822066870916
2017-10-31,41.974998,42.412498,41.735001,42.259998,10.34,10.37,9.9,10.18,42.259998,['three white soldiers'],None,0.4206660693700528,0.22509324764537075,0.35424068298457645,39.54612505,1,0.0847540126300361,0.08663859627722278,0.08671807831089859,0.08663115157363882,0.018051030997529013,0.013918067044143001,0.02167933886041068,0.014140040404077764
2017-11-01,42.467499,42.485001,41.4025,41.7225,9.79,10.49,9.74,10.2,41.7225,"['bearish engulfing', 'dark cloud cover']",None,0.6882201494502125,0.01616811439435202,0.2956117361554355,39.7137501,1,0.08795873014162595,0.08710983101753464,0.0845077411889015,0.08311820746036286,0.010586318930881675,0.01549369727555544,0.019090761086033275,0.014411964258002313
2017-11-02,41.650002,42.125,41.32,42.0275,10.44,10.89,9.67,9.93,42.0275,[],None,0.4689416149068359,0.12111801242235605,0.409940372670808,39.872750100000005,1,0.0826392547465056,0.08476999711070313,0.08395931332683562,0.08511160642100862,0.019408251373283072,0.020745798046930164,0.01795825830974318,0.01074099223002059
2017-11-03,43.5,43.564999,42.779999,43.125,9.83,9.91,8.99,9.14,43.125,[],None,0.4777070063694245,0.08280127388535025,0.4394917197452253,40.08775005,1,0.09467724246024875,0.09412930024042634,0.09366481793517853,0.09228457481218455,0.011129207081183298,0.007878151157062085,0.0069568027686392475,0.0
2017-11-06,43.092499,43.747501,42.93,43.5625,9.63,9.74,9.38,9.4,43.5625,"['piercing line', 'bullish engulfing']",None,0.5749240673711756,0.22630064061083685,0.19877529201798755,40.3178751,1,0.09202562227939556,0.09531547574456264,0.09466196615018149,0.09514395856720914,0.00841476632967518,0.00564600832922782,0.013266461093684151,0.003535010101019448
2017-11-07,43.477501,43.8125,43.400002,43.702499,9.31,10.31,9.29,9.89,43.702499,[],buy,0.5454523415871273,0.26667038385639946,0.18787727455647327,40.55425015,1,0.09453084085031646,0.09573793808247325,0.09778635635656549,0.09605895483308269,0.004071661127262191,0.013130251928436809,0.011810386095596842,0.010197144522171464
2017-11-08,43.665001,44.060001,43.5825,44.060001,9.79,10.27,9.5,9.78,44.060001,['three white soldiers'],None,0.8272233984850418,0.0,0.17277660151495824,40.800375149999994,1,0.09575090849164733,0.09734657592452009,0.09899953196833874,0.09839549291579991,0.010586318930881675,0.01260504185129932,0.015207894424467183,0.008701563325586303
2017-11-09,43.7775,44.025002,43.285,43.970001,9.94,12.19,9.79,10.5,43.970001,"['hammer', 'three white soldiers']",None,0.2601357834168002,0.07432547479600986,0.66553874178719,41.0488752,1,0.0964829425694185,0.09711909920388542,0.09702186785967695,0.09780727682905205,0.01262214949451275,0.037815125553898016,0.019899691640526213,0.018490822066870916
2017-11-10,43.7775,43.845001,43.567501,43.6675,10.78,11.58,10.5,11.29,43.6675,[],None,0.3963963963964151,0.24324684684684397,0.36035675675674095,41.269875150000004,1,0.0964829425694185,0.0959491790007094,0.09889982445920995,0.09583021066841502,0.024022800650846873,0.029805671877551565,0.031386505514325896,0.029231814296891506
2017-11-13,43.375,43.625,43.349998,43.4925,11.43,12.18,11.0,11.5,43.4925,[],None,0.4272696198573081,0.48181467771143477,0.09091570243125714,41.4460001,1,0.09386386403269484,0.0945192779744988,0.0974539492436595,0.09468645716640517,0.03284473309324827,0.03768382303461365,0.03947581105925527,0.032087014763099525
2017-11-14,43.259998,43.369999,42.794998,42.834999,11.53,12.61,11.45,11.59,42.834999,[],None,0.7391274102131987,0.1913057542508567,0.06956683553594464,41.58187505,1,0.09311554286529042,0.09286189372813294,0.09376452544430738,0.09038920533026257,0.03420195346900233,0.0433298313638415,0.04675618604969167,0.03331067210576011
2017-11-15,42.4925,42.580002,42.095001,42.27,12.52,14.51,12.33,13.13,42.27,[],None,0.45876194069702536,0.1804161228533574,0.36082193644961724,41.6983751,1,0.08812141233416418,0.0877272919717623,0.08911121807264052,0.08669652198807942,0.04763843518896756,0.06827731002787144,0.060993363808767354,0.05424880885795216
2017-11-16,42.794998,42.967499,42.575001,42.775002,12.47,12.52,11.38,11.76,42.775002,[],None,0.050945482524749695,0.4394952330967255,0.5095592843785248,41.887375250000005,1,0.0900897751147898,0.09024583669634775,0.09230207108829644,0.08999708087963348,0.04695982500109054,0.04214810869028218,0.04562368327340158,0.03562202486411897
2017-11-17,42.759998,42.8475,42.41,42.537498,11.75,12.01,11.16,11.43,42.537498,[],None,0.508571428571437,0.20000457142855663,0.29142400000000634,42.061125149999995,1,0.08986202915507471,0.08946590072676466,0.09120520871655421,0.08844481784111152,0.03718783829566129,0.03545168020677941,0.04206438883363264,0.03113528127436352
2017-11-20,42.572498,42.639999,42.389999,42.494999,11.96,12.08,10.44,10.65,42.494999,[],None,0.3099960000000124,0.27000400000000013,0.4199999999999875,42.233750099999995,1,0.08864196151374384,0.0881172437077524,0.09107224985995818,0.08816705566921484,0.040038001084744826,0.03637079784176997,0.030415788848934366,0.020530250971305203
2017-11-21,42.695,43.424999,42.695,43.285,10.74,10.78,9.67,9.73,43.285,[],None,0.8082202852332631,0.19177971476673694,0.0,42.43425,1,0.08943908538680154,0.09321936735980543,0.09309977769459996,0.09333029229973638,0.023479912500545277,0.019301470334802118,0.01795825830974318,0.008021753690774874
2017-11-22,43.34,43.75,43.262501,43.740002,9.6,9.88,9.32,9.88,43.740002,[],None,0.820518606192,0.02050876001797556,0.1589726337900245,42.66612505,1,0.09363611807297975,0.09533171804648174,0.09687230327217858,0.09630406447643053,0.008007600216948949,0.0074842435992089895,0.012295744428292621,0.01006118259520919
2017-11-24,43.775002,43.875,43.662498,43.7425,9.82,9.96,8.56,9.67,43.7425,[],None,0.15294914871389834,0.47057439459392886,0.37647645669217283,42.885625,1,0.09646668801492223,0.09614415811846469,0.09953132750906049,0.09632039074070492,0.010993485043607906,0.00853466375348394,0.0,0.0072059821290011705
2017-11-27,43.762501,43.77,43.334999,43.522499,10.07,10.26,9.79,9.87,43.522499,[],None,0.5517274672931719,0.017239040829797662,0.43103349187703044,43.0236249,1,0.09638534366513943,0.09546170845799903,0.09735424173453075,0.09488252265958685,0.01438653598299304,0.012473739332014955,0.019899691640526213,0.009925220668246887
2017-11-28,43.575001,43.717499,42.965,43.267502,9.72,10.31,9.53,10.03,43.267502,[],None,0.40863708788982145,0.1893663646064613,0.4019965475037172,43.102999999999994,1,0.09516527602380856,0.09512047712824559,0.09489463251590644,0.09321593002100398,0.009636264667853847,0.013130251928436809,0.015693252757162934,0.012100611499643449
2017-11-29,43.157501,43.23,41.790001,42.369999,9.91,10.93,9.81,10.7,42.369999,['three black crows'],None,0.546876768664425,0.050346562740664,0.402776668594911,43.108500049999996,1,0.09244859207577846,0.09195196734703256,0.08708369688560916,0.08735008888206497,0.012214983381786546,0.021271008124067625,0.0202232638623234,0.021210060606116632
2017-11-30,42.607498,43.035,42.110001,42.962502,10.49,12.05,10.25,11.28,42.962502,"['bullish harami', 'hammer']",None,0.3837885230146207,0.07837630094734803,0.5378351760380313,43.170500149999995,1,0.08886970747345893,0.09068456083473911,0.08921093222937973,0.09122253106035833,0.020086861561160116,0.035976890283916874,0.02734185274186121,0.02909585236992923
2017-12-01,42.487499,42.9175,42.125,42.762501,11.19,14.58,10.54,11.43,42.762501,['hammer'],None,0.34700567823344064,0.19558233438485448,0.45741198738170485,43.2072502,1,0.0880888706900346,0.08992086716707512,0.08931063973850858,0.0899153776651842,0.02958740419143853,0.06919642766286202,0.03203364995792024,0.03113528127436352
2017-12-04,43.119999,43.154999,42.407501,42.450001,11.05,11.86,10.26,11.68,42.450001,"['bearish engulfing', 'dark cloud cover']",None,0.8963207928315605,0.046822867753488186,0.0568563394149513,43.173500250000004,1,0.09220456553345743,0.0914644968043222,0.09118859633804152,0.08787296069730949,0.027687295665382874,0.03348214241751388,0.027503638852759804,0.034534329448420664
2017-12-05,42.264999,42.880001,42.099998,42.41,11.38,11.67,10.65,11.33,42.41,[],sell,0.1858980029563904,0.6025630670651305,0.21153892997847903,43.11587525,1,0.08664105708898864,0.08967714164500082,0.08914443618205556,0.0876115247896872,0.032166122905371256,0.03098739455111088,0.03381329717780471,0.02977566200474066
2017-12-06,41.875,42.549999,41.615002,42.252499,11.63,11.68,10.86,11.02,42.252499,[],None,0.40374354142312663,0.31818283908932177,0.2780736194875516,43.04337525,1,0.08410332290204783,0.08753228685592465,0.08592037170459502,0.0865821401021441,0.03555917384475642,0.031118697070395246,0.03721080550667502,0.025560842268909784
2017-12-07,42.2575,42.610001,42.227501,42.330002,10.9,11.32,10.12,10.16,42.330002,['inverse hammer'],None,0.18954771241830068,0.7320235294117552,0.07842875816994416,42.9568753,1,0.08659226089036279,0.08792227108951758,0.0899920264571705,0.08708867911737989,0.025651465101751772,0.02639180637615801,0.025238633300179586,0.013868116550153187
2017-12-08,42.622501,42.75,42.205002,42.342499,10.0,10.06,9.43,9.58,42.342499,[],buy,0.5137670229982557,0.23394397777606585,0.25228899922567843,42.8755002,1,0.08896733240584767,0.08883219747061796,0.08984246186967212,0.08717035618889196,0.013436481719965213,0.00984768894632762,0.014075391648177088,0.005982324786340587
2017-12-11,42.299999,43.2225,42.197498,43.1675,9.74,10.08,9.28,9.34,43.1675,['bullish engulfing'],None,0.846340787627734,0.053658431885986624,0.10000078048627932,42.8505002,1,0.08686880304870373,0.09190322094271361,0.0897925782008607,0.09256234351981546,0.009907708743004659,0.010110293984896351,0.011648599984698277,0.0027192385392457163
